TransactionID;Date;Count;Cost;Delivery;Bad;Paid;Weight;Promo;AutoIssue
11154;2019-Jun-8 11:16:00;87;6010;1;0;8715;7564;0;1
11155;2020-Jan-25 15:30:00;40;4546;1;0;4022;4720;1;1
11156;2020-May-1 7:00:00;76;8649;1;1;4853;8320;0;0
11157;2019-Oct-7 7:15:01;80;9767;0;1;2278;5929;1;0
11158;2020-Jun-16 14:00:00;34;8461;1;1;12866;8006;0;1
11159;2019-Aug-27 8:00:01;77;4782;1;1;14789;5405;1;0
11160;2020-Jun-20 7:15:00;86;8912;0;1;2766;7648;0;1
11161;2020-Mar-26 8:45:00;89;6040;0;0;14740;5115;1;0
11162;2019-Oct-24 10:00:01;7;8884;1;0;7848;4806;0;0
11163;2019-Nov-17 11:00:00;81;8552;1;0;10842;5252;1;0
11164;2020-Aug-1 13:15:00;38;5666;1;1;12299;4912;1;1
11165;2020-Mar-9 20:00:00;26;5185;0;1;437;4869;0;1
11166;2020-Mar-21 11:45:00;28;5844;1;1;11682;7482;1;0
11167;2019-Jul-29 6:15:00;61;7546;1;1;6648;9551;1;1
11168;2020-Mar-25 12:15:00;95;8042;0;1;12402;7692;0;1
11169;2019-Nov-18 16:00:00;7;6691;1;0;640;4628;0;0
11170;2020-May-13 8:00:00;63;8529;0;1;12752;8294;0;0
11171;2019-Dec-18 12:45:00;61;8151;0;1;5355;9503;0;1
11172;2019-Dec-30 14:30:00;69;6681;1;1;13777;4586;0;1
11173;2019-May-19 4:45:05;47;6616;0;0;8289;6576;0;0
11174;2019-May-2 9:31:04;17;8042;0;0;12983;7834;0;0
11175;2020-Mar-29 15:00:00;70;5330;0;1;1867;5366;0;1
11176;2020-Feb-8 9:00:00;51;4174;0;1;1468;8294;0;1
11177;2020-Jun-27 22:00:00;34;8040;1;1;6786;6208;0;1
11178;2019-Sep-27 6:15:00;90;5483;1;0;1415;6289;0;0
11179;2019-Nov-8 10:00:01;72;5881;0;0;10239;7281;1;1
11180;2020-Aug-16 10:30:00;74;6857;0;1;14909;7663;0;0
11181;2019-Jun-19 6:30:00;1;5179;0;0;5219;4022;0;0
11182;2020-Apr-30 8:45:00;56;9343;1;0;10998;8357;1;0
11183;2020-Jun-25 6:30:00;91;8350;0;0;8584;6066;0;0
11184;2019-Jun-18 5:00:00;96;6305;1;1;788;4704;0;1
11185;2019-Aug-16 10:45:00;49;8734;1;0;10340;7910;0;0
11186;2019-Jun-28 6:00:00;38;6493;1;1;8275;5037;1;0
11187;2019-Apr-5 8:31:03;24;9865;0;0;8857;8738;0;1
11188;2019-Oct-3 7:15:02;96;7862;1;1;13822;8379;0;1
11189;2019-May-6 8:27:01;44;8975;0;1;103;8614;1;0
11190;2020-Jun-13 11:45:00;99;4634;0;1;3772;5987;1;1
11191;2020-Jan-25 4:30:00;27;5835;0;0;13514;9315;0;0
11192;2020-Feb-25 9:00:00;20;4081;1;1;12027;4453;1;1
11193;2020-Mar-20 5:00:00;35;4392;0;0;1855;6574;0;0
11194;2020-May-23 19:00:00;47;7417;1;0;4870;5631;0;0
11195;2019-May-24 15:31:00;8;8597;0;0;7562;6564;1;1
11196;2020-Mar-14 14:15:00;24;6205;0;0;3682;9256;0;1
11197;2020-Mar-14 4:30:00;48;7128;0;0;9640;8985;0;0
11198;2019-May-20 10:16:01;25;8283;1;1;1414;5432;0;0
11199;2020-Jun-8 17:30:00;93;9780;0;1;3863;7498;1;0
11200;2020-Jan-27 13:45:00;63;6160;0;0;3347;9178;0;1
11201;2019-Nov-24 11:00:00;17;8161;0;1;13948;8796;1;1
11202;2020-Apr-9 6:30:00;85;7238;0;1;3677;6229;1;0
11203;2020-Aug-10 5:45:00;55;8868;1;0;13119;7204;0;1
11204;2020-Apr-3 14:15:00;51;9120;0;0;8379;9893;0;0
11205;2020-Feb-24 12:15:00;88;6068;1;0;13977;5737;0;1
11206;2020-Jan-31 7:30:00;91;4354;0;0;1255;4258;1;1
11207;2019-Dec-6 8:30:00;33;7616;0;0;9028;8715;0;1
11208;2019-Jun-21 13:45:00;11;7163;0;0;3693;5736;1;1
11209;2020-Jan-16 8:45:00;6;4019;1;1;5799;9068;0;1
11210;2019-Apr-1 4:46:02;13;9908;1;1;7908;4119;1;0
11211;2019-Aug-16 12:45:00;1;8421;1;1;11130;7347;1;0
11212;2020-Jan-4 17:15:00;16;8046;0;1;197;7803;0;1
11213;2019-Dec-31 3:15:00;96;9311;1;1;12065;6961;1;1
11214;2020-May-14 7:30:00;67;9651;1;1;3948;7561;1;1
11215;2020-Jul-30 18:45:00;49;5386;0;1;13187;9356;0;0
11216;2019-Jul-21 9:30:00;13;7006;0;1;14681;6099;1;0
11217;2020-Apr-25 19:45:00;63;9782;0;1;4089;9150;0;0
11218;2019-Oct-25 8:00:00;36;6341;0;1;3840;4574;1;1
11219;2019-Jun-14 8:31:01;1;6335;1;0;506;4425;0;0
11220;2019-Dec-27 19:30:00;94;4841;0;1;8356;4453;0;1
11221;2020-Mar-11 18:15:00;1;8613;1;0;4120;9840;0;1
11222;2019-Apr-28 9:02:01;60;7280;0;0;11382;7816;0;1
11223;2019-Oct-21 12:15:01;8;4705;1;0;14109;8201;1;1
11224;2019-Nov-3 15:00:01;10;6056;1;0;12545;9078;0;0
11225;2020-Apr-27 15:30:00;36;9063;0;0;1970;9137;1;1
11226;2020-Jun-30 10:00:00;8;8000;0;1;2480;6137;1;1
11227;2019-May-14 12:37:00;16;6645;1;1;7714;9080;1;1
11228;2019-Oct-5 5:15:00;51;6373;1;0;3755;9794;1;0
11229;2020-Aug-30 11:20:04;49;4203;0;0;12619;9996;1;0
11230;2019-Sep-23 9:15:00;26;6742;1;1;6397;8014;1;1
11231;2019-Dec-2 4:30:00;93;5561;0;1;3634;7221;0;1
11232;2020-Jul-13 8:30:00;46;6977;1;0;1961;7344;0;0
11233;2019-Dec-4 9:19:00;33;7038;1;1;8655;4204;1;0
11234;2019-Nov-18 8:15:00;87;6343;0;1;6073;9941;1;1
11235;2019-Sep-22 7:30:00;63;4938;1;0;7588;8733;0;0
11236;2020-Jul-16 18:15:00;83;9727;1;1;12433;7046;1;1
11237;2019-Oct-11 17:00:00;17;8055;1;1;4004;6669;1;1
11238;2020-Aug-27 10:30:00;8;4469;1;1;9742;9652;0;1
11239;2019-Sep-20 7:15:00;41;7168;0;1;5348;9527;0;0
11240;2019-Dec-7 7:30:00;87;6779;0;0;10338;9458;1;1
11241;2019-Jul-18 8:45:00;85;6355;0;1;6481;8443;1;1
11242;2019-Oct-28 10:30:00;81;5454;1;1;10716;4959;1;1
11243;2020-Apr-10 11:15:00;61;9668;1;1;6973;4389;0;1
11244;2020-May-29 13:30:00;4;4657;1;1;32;7898;0;1
11245;2019-Dec-1 12:45:00;16;7404;1;1;7525;4774;1;1
11246;2020-Feb-27 6:15:00;64;5175;1;0;3276;8836;1;0
11247;2019-Dec-23 14:30:00;40;8035;1;0;13636;5140;0;1
11248;2019-Nov-7 10:30:00;79;9880;1;1;8800;7926;0;1
11249;2020-Aug-3 18:45:00;4;7625;1;0;13130;7328;0;1
11250;2019-Apr-13 5:23:05;31;7220;1;1;6762;8948;1;1
11251;2020-Jul-25 10:00:00;87;5064;0;0;14872;8629;0;1
11252;2019-May-30 5:16:01;14;4905;0;1;6106;4671;0;1
11253;2020-Feb-21 12:00:00;40;6380;1;1;551;5230;0;1
11254;2020-Jul-7 8:30:00;100;6687;0;1;14257;8906;0;0
11255;2019-Sep-30 13:00:00;34;9467;0;1;12216;8423;0;0
11256;2020-Apr-10 13:30:00;98;7346;1;0;12931;7787;0;1
11257;2019-Aug-5 9:15:00;53;9244;1;1;1992;9010;0;1
11258;2020-Jun-2 11:30:00;48;4098;0;1;14706;8759;0;1
11259;2020-Mar-18 22:30:00;51;4648;0;1;7603;7954;0;1
11260;2020-Aug-21 5:45:00;34;4774;1;1;10980;6535;1;0
11261;2019-Nov-14 15:30:00;24;7700;0;0;4601;8983;0;0
11262;2019-Apr-2 13:33:05;81;9097;1;0;13614;8011;0;1
11263;2020-Aug-31 12:00:00;67;9135;1;1;5621;5324;1;0
11264;2020-Feb-6 10:45:00;7;5860;1;1;1306;9395;0;0
11265;2020-Apr-25 14:00:00;95;8014;0;1;6687;8651;0;0
11266;2020-Feb-16 13:45:00;70;6709;0;0;2885;6905;1;0
11267;2019-Sep-25 17:15:00;48;7194;0;1;12466;8972;0;0
11268;2019-Nov-14 7:15:00;54;7779;0;0;888;4129;0;0
11269;2020-Mar-29 11:15:00;38;9385;0;0;7428;5231;1;0
11270;2020-Apr-9 14:30:00;71;6754;1;0;2065;4968;1;1
11271;2020-Jul-15 5:15:00;66;6395;1;0;4969;4031;1;0
11272;2019-Apr-3 8:31:04;22;6768;1;0;7359;4157;0;0
11273;2019-Apr-5 18:31:01;26;9982;0;1;4505;9766;0;0
11274;2020-Apr-17 14:30:00;66;6290;0;1;7;9437;1;1
11275;2019-Sep-1 12:15:00;65;4537;1;0;5656;6306;0;1
11276;2019-Aug-22 13:36:05;9;8942;1;0;10292;6803;1;0
11277;2019-Aug-14 12:05:05;41;6219;0;0;4740;5359;1;0
11278;2019-Aug-24 6:40:03;76;5597;1;0;89;7233;0;0
11279;2020-Aug-25 8:18:02;88;9924;1;1;12050;8057;0;0
11280;2019-Aug-21 16:31:05;14;4017;1;0;9154;5982;1;0
11281;2020-Aug-22 6:30:00;78;8820;0;1;7966;4548;0;1
11282;2020-Feb-4 7:45:00;23;4112;1;0;11110;6311;0;1
11283;2019-Jun-15 16:00:04;20;9336;1;0;5344;6291;1;1
11284;2020-Jul-13 4:15:00;72;5552;1;1;3358;9738;0;1
11285;2020-Aug-27 5:45:00;8;4706;0;0;7009;5452;1;0
11286;2020-Jan-13 7:30:00;65;6125;0;1;11785;7432;1;1
11287;2019-Oct-28 9:45:00;34;9801;0;0;1907;6118;1;1
11288;2019-Sep-30 19:00:00;29;6343;0;0;11870;6046;0;1
11289;2019-Sep-27 12:15:00;27;7773;1;1;906;6847;0;0
11290;2020-Jan-30 9:15:00;40;9542;1;0;13301;9861;0;1
11291;2019-Sep-14 1:30:00;66;9837;1;0;449;9122;0;0
11292;2020-Jan-19 4:45:00;94;9083;0;1;14366;6424;1;1
11293;2019-Oct-30 12:15:05;66;9240;0;0;9478;4231;1;1
11294;2019-Jul-9 12:00:00;23;9884;0;1;3467;9866;0;1
11295;2020-May-3 0:00:00;10;4874;1;0;3325;6119;1;0
11296;2020-Mar-11 7:30:00;99;9123;0;0;6562;5906;1;1
11297;2020-Jul-4 14:15:00;49;7118;1;0;13968;8036;0;1
11298;2019-Oct-19 12:15:00;62;9902;0;1;843;7595;1;0
11299;2020-May-5 9:45:00;85;9648;0;1;4856;6449;1;1
11300;2019-Jul-3 15:15:00;39;7116;0;0;14494;8641;1;0
11301;2020-Jul-22 7:15:00;74;4745;1;0;270;4438;1;1
11302;2020-Mar-8 15:45:00;47;5447;0;0;8832;9260;1;1
11303;2020-Aug-12 12:30:00;76;8658;1;0;14585;9478;0;1
11304;2020-Jul-7 14:45:00;58;8150;1;0;4201;4226;0;0
11305;2020-Feb-4 18:45:00;20;9938;0;0;13195;6943;1;0
11306;2020-Feb-15 8:15:00;7;6303;1;0;7798;6040;1;0
11307;2019-Jul-6 11:15:00;59;8563;1;0;1673;7236;1;1
11308;2020-Aug-15 19:15:00;18;5638;1;0;1649;7828;1;0
11309;2020-Jan-30 17:00:00;28;7332;0;1;5009;5546;0;1
11310;2020-Apr-7 3:00:00;55;5987;0;1;2224;6045;1;0
11311;2019-Aug-20 13:00:00;95;5522;0;0;14126;5670;1;0
11312;2020-Aug-21 4:00:00;12;6919;1;0;5048;7204;1;0
11313;2019-Nov-8 7:30:03;89;4491;1;1;14645;6478;1;1
11314;2020-Jul-4 16:00:00;62;8958;0;1;3481;4620;0;1
11315;2019-Dec-19 12:45:00;10;9633;1;0;2058;4887;0;0
11316;2020-Jul-31 7:30:00;61;7671;1;1;6087;6254;0;1
11317;2019-Oct-14 10:00:01;31;9519;0;1;6659;7211;1;1
11318;2020-Mar-20 21:15:00;17;5907;0;1;9143;7616;0;0
11319;2020-Aug-27 14:30:00;14;6817;1;0;3516;8851;1;0
11320;2020-Mar-2 18:30:00;92;5979;0;1;7295;9095;1;0
11321;2020-Mar-10 17:45:00;93;5306;1;0;988;6477;1;1
11322;2020-Feb-2 8:00:00;51;6496;1;0;8507;5183;1;1
11323;2020-Jun-8 13:45:00;44;5676;0;1;12747;4287;1;0
11324;2019-Nov-7 13:15:01;36;5881;0;1;1980;9018;1;0
11325;2019-Dec-19 15:15:00;54;4864;0;1;2603;6008;0;1
11326;2020-Mar-16 16:00:00;14;6150;0;0;3983;6713;0;1
11327;2019-Aug-19 15:15:00;66;9469;1;1;9468;9502;1;0
11328;2020-Jul-31 5:15:00;50;7914;1;0;4588;6794;0;1
11329;2019-Jun-18 20:45:00;64;6428;1;0;4814;7278;1;1
11330;2020-Jan-3 7:30:00;15;6349;0;1;8831;8684;0;1
11331;2019-Jun-5 12:49:01;82;9179;0;0;14094;7055;0;1
11332;2019-Oct-29 12:00:01;69;8574;0;1;8539;6921;0;1
11333;2019-Dec-16 8:30:00;87;4207;0;0;1688;7030;0;1
11334;2019-Dec-13 11:45:00;29;9269;0;1;5677;9190;1;0
11335;2019-Aug-26 15:45:00;32;9978;1;1;3425;7763;1;1
11336;2019-Jun-10 10:01:03;1;8181;1;1;6708;8401;1;1
11337;2019-Oct-20 11:00:00;60;5800;0;1;13465;4499;1;1
11338;2019-Nov-28 11:15:00;20;5923;1;1;12771;5765;1;1
11339;2020-May-23 6:00:00;48;6651;0;1;8846;6862;1;1
11340;2020-Jan-26 15:00:00;62;5294;1;0;12428;4902;0;0
11341;2020-Mar-14 11:15:00;69;8401;0;1;9441;5583;0;0
11342;2020-Jan-22 6:45:00;78;7279;1;0;10047;4005;1;0
11343;2019-Nov-6 15:15:00;98;8790;1;0;9657;4859;1;0
11344;2019-Jul-22 6:15:00;94;9457;1;0;50;6271;1;1
11345;2020-May-16 7:08:03;78;7427;1;0;14902;9295;0;1
11346;2020-Aug-2 8:30:00;73;8802;0;1;3551;6644;1;1
11347;2020-Jun-19 5:45:00;22;4254;0;1;3577;6014;1;1
11348;2019-May-18 7:48:00;57;8032;1;1;1715;5601;1;1
11349;2019-Apr-14 10:08:00;43;8889;0;0;13397;5394;0;0
11350;2020-Mar-6 5:41:05;84;4307;0;1;2264;4911;1;0
11351;2020-Jun-12 22:00:00;58;7608;1;1;1705;7397;0;0
11352;2020-May-16 10:45:00;16;7471;0;0;3680;6119;0;0
11353;2019-May-19 5:45:05;59;7126;0;0;6049;8152;0;1
11354;2019-Oct-14 7:30:01;35;7365;0;1;2192;6351;0;0
11355;2020-Apr-2 15:30:00;42;7467;0;1;2106;8582;1;0
11356;2019-Jul-1 11:45:00;10;6548;0;1;12997;8225;1;0
11357;2019-Aug-8 6:30:01;38;4555;1;1;8679;7528;1;0
11358;2019-Oct-17 15:15:00;8;5063;1;1;11080;6177;1;1
11359;2020-May-4 18:15:00;23;8853;0;0;4231;5656;1;1
11360;2020-Jun-26 14:00:00;80;5790;1;1;11546;8318;0;1
11361;2019-Apr-24 15:44:05;93;4166;0;1;2275;5334;0;0
11362;2019-Dec-31 5:15:00;3;4442;1;1;5215;8556;1;1
11363;2019-Sep-5 17:53:04;52;6920;1;1;9219;5896;0;0
11364;2020-Mar-15 12:30:00;15;6679;1;1;5914;4364;0;0
11365;2019-Dec-18 11:30:00;55;4921;0;1;3045;9404;1;0
11366;2020-Jan-24 19:00:00;29;8957;0;0;6262;6752;1;1
11367;2019-Aug-11 11:45:00;100;5813;1;0;6012;4514;1;1
11368;2020-Feb-26 10:15:00;40;4272;0;1;698;6098;1;1
11369;2020-Mar-31 16:30:00;5;7865;0;1;7073;9139;1;1
11370;2020-Jul-27 7:46:03;17;4017;0;1;2935;9558;1;0
11371;2019-Dec-8 20:15:00;37;9220;1;0;12518;6518;1;1
11372;2020-Mar-8 11:30:00;74;6304;0;0;13748;4931;1;0
11373;2019-Jun-2 9:31:00;7;7521;1;0;2433;9113;1;1
11374;2020-Jan-31 15:30:00;21;5880;1;0;9027;7892;1;1
11375;2020-Jun-12 21:45:00;85;9190;1;1;9036;5547;0;1
11376;2020-Mar-14 19:30:00;3;7136;1;0;2299;8139;0;1
11377;2020-Jul-9 5:45:00;9;7335;0;1;7930;5254;1;0
11378;2019-Dec-25 5:45:00;38;9633;0;1;6355;5837;0;1
11379;2020-Jun-22 13:15:00;60;5138;0;0;2714;8569;0;0
11380;2020-Mar-1 9:00:00;69;9159;1;1;10552;4571;0;0
11381;2019-Nov-12 7:15:03;23;8780;1;1;3750;6632;0;0
11382;2020-Mar-10 17:15:00;70;5886;0;0;6318;8002;1;0
11383;2020-Mar-31 16:00:00;78;5038;1;0;9523;8785;1;0
11384;2020-Feb-25 9:30:00;44;5742;1;0;9956;9063;1;1
11385;2020-Aug-6 9:00:00;1;4204;0;0;2638;6209;0;1
11386;2020-Jul-11 4:30:00;70;5697;0;0;9227;5874;1;1
11387;2020-Aug-18 13:45:00;50;5630;1;0;10267;4822;0;1
11388;2020-Apr-30 9:45:00;11;4409;1;0;9698;6845;0;0
11389;2020-Mar-6 13:00:00;39;8759;0;0;10839;9164;0;1
11390;2020-Jun-10 18:45:00;40;6870;0;1;2960;5211;1;1
11391;2019-Sep-10 16:30:00;96;4848;1;0;13927;6767;0;1
11392;2020-Mar-12 16:30:00;86;7141;0;0;2451;9927;0;1
11393;2019-Nov-30 15:00:00;41;9513;1;0;1830;7982;1;1
11394;2020-May-1 14:15:00;68;7597;0;1;9965;8495;0;0
11395;2019-Nov-25 8:30:00;17;5371;0;1;2938;4808;1;1
11396;2019-Jun-26 15:00:00;68;5253;1;0;432;9169;1;1
11397;2020-Jan-14 11:15:00;3;8051;1;1;2923;9660;0;0
11398;2020-Aug-9 14:30:00;6;7839;1;1;127;6628;1;1
11399;2019-Oct-11 12:15:00;59;5325;0;0;4051;6925;0;0
11400;2020-Aug-9 6:15:00;80;7200;1;1;8945;4349;1;1
11401;2019-Oct-27 13:45:00;7;5102;0;1;6249;5339;1;1
11402;2019-Dec-11 7:45:00;77;7880;0;1;13426;6687;1;1
11403;2020-Feb-29 5:00:00;90;7471;1;0;9253;7255;1;1
11404;2019-Sep-28 11:15:00;97;5840;0;1;574;4475;1;0
11405;2020-Mar-9 12:30:00;79;7822;0;0;1243;7875;1;1
11406;2019-Jun-19 8:00:00;40;6745;1;1;14375;7680;0;1
11407;2019-Sep-18 7:00:00;55;4332;0;1;14911;8552;0;1
11408;2020-Aug-28 8:45:00;60;7421;1;0;4580;7740;0;1
11409;2020-Apr-22 1:45:00;83;9719;0;0;12418;5719;0;1
11410;2020-Apr-30 11:00:00;47;7388;0;0;8083;7239;0;0
11411;2019-Jul-25 5:15:05;68;6228;1;1;6536;4752;1;1
11412;2020-Aug-8 7:15:00;39;7014;1;0;1416;7190;0;1
11413;2020-Apr-15 13:15:00;91;9823;1;0;11958;4656;0;1
11414;2019-Dec-13 11:15:00;71;8079;1;1;2306;5855;0;0
11415;2019-Oct-11 15:15:00;22;8129;1;1;4593;7484;1;1
11416;2019-Jul-14 15:00:00;94;5473;1;1;8921;8268;1;1
11417;2019-Jun-14 10:01:02;42;5675;1;0;12623;5058;1;0
11418;2020-May-4 15:00:00;62;6840;1;1;4109;9580;0;0
11419;2020-Apr-2 12:45:00;1;7425;1;0;5647;9373;1;0
11420;2020-Feb-2 15:45:00;63;9244;1;0;5728;8755;1;0
11421;2019-Aug-15 9:00:00;38;7794;1;0;12519;5356;1;0
11422;2020-Feb-4 16:00:00;60;4442;1;1;467;6807;0;0
11423;2019-Aug-29 14:52:05;81;4175;1;0;14387;8219;0;0
11424;2019-Jun-13 6:49:02;51;8344;1;0;11969;4416;0;0
11425;2019-Aug-6 6:30:00;47;8380;0;0;13073;9225;0;1
11426;2019-Apr-25 13:10:03;82;6984;0;1;9417;4209;1;0
11427;2019-Jul-19 16:30:00;35;4048;0;1;4766;8804;1;1
11428;2019-Oct-25 18:30:00;23;8893;0;1;12993;6333;0;0
11429;2019-Nov-7 14:30:00;82;4052;1;0;12377;8447;0;0
11430;2019-Dec-10 7:45:00;76;7309;0;0;951;5739;0;0
11431;2020-Apr-8 9:00:01;34;4746;1;0;313;4166;0;0
11432;2019-Nov-30 22:45:00;71;7236;1;0;12286;6848;1;0
11433;2020-Jun-2 21:00:00;73;4607;0;0;7305;7852;1;0
11434;2019-Nov-8 13:00:01;83;9345;0;0;5810;4328;0;0
11435;2020-May-14 14:15:00;72;4210;1;1;14303;5335;1;1
11436;2020-Aug-30 9:30:01;91;6350;1;1;1336;4488;0;1
11437;2019-May-17 13:13:03;20;8026;0;0;11759;8289;1;1
11438;2019-Dec-19 7:15:00;37;8806;0;1;12409;9957;0;0
11439;2019-May-26 15:16:04;47;7979;1;0;10243;8559;1;1
11440;2020-Apr-6 14:15:00;31;9796;0;0;5239;5257;1;1
11441;2019-Nov-19 9:00:00;20;5661;0;1;8846;8012;1;1
11442;2019-May-3 13:02:04;85;6863;1;0;6163;7700;0;1
11443;2019-Nov-11 9:30:00;54;8408;0;1;2170;4294;1;1
11444;2019-Nov-10 7:30:00;47;7274;0;1;14275;8736;1;1
11445;2020-Aug-22 17:45:00;75;6826;1;0;3505;4596;0;1
11446;2020-Jan-1 23:45:00;67;8326;1;1;10906;8644;0;0
11447;2020-Aug-26 8:15:00;4;6977;1;0;9857;4172;1;1
11448;2019-Oct-15 9:45:00;49;6535;1;0;1485;9888;0;1
11449;2019-Nov-13 7:45:01;70;6294;1;1;13064;5621;0;0
11450;2019-Sep-30 15:15:00;38;5177;1;0;8552;4298;1;1
11451;2020-Feb-28 7:00:00;28;6728;0;1;6002;4997;1;1
11452;2020-Jul-9 21:45:00;37;7936;1;0;12309;7493;1;1
11453;2020-Mar-20 12:45:00;44;7410;1;1;3603;9304;1;0
11454;2019-Jun-29 7:30:00;63;7305;1;0;8751;6227;1;0
11455;2019-Sep-18 16:45:00;24;8011;1;1;5487;4265;1;0
11456;2020-Apr-21 10:45:00;34;4259;1;0;12915;4074;0;1
11457;2020-Jun-12 15:00:00;40;7298;1;1;12672;7629;0;1
11458;2020-Jun-16 14:00:00;23;4460;1;1;716;6838;1;1
11459;2020-Jan-17 14:00:00;87;9041;0;1;8538;6813;0;1
11460;2019-Apr-8 11:50:01;60;7086;0;0;9011;6046;1;1
11461;2019-Apr-7 17:16:00;13;4540;1;1;7689;5948;1;0
11462;2020-Aug-9 19:00:00;4;5865;1;0;14482;4104;1;0
11463;2020-Mar-22 8:15:00;51;9848;0;0;40;9846;0;0
11464;2019-Aug-12 19:15:00;87;5235;0;1;3100;6686;0;0
11465;2020-Apr-29 18:00:00;68;7720;1;1;14994;9828;0;0
11466;2020-Jul-23 1:45:00;72;6182;1;1;1670;4840;1;1
11467;2019-Aug-18 13:45:00;85;5517;1;0;1694;8338;0;0
11468;2019-Jun-11 0:45:05;52;6046;0;1;8435;7657;0;0
11469;2019-Aug-21 9:30:00;28;4411;1;0;2908;5938;0;0
11470;2019-Aug-21 9:15:00;17;9629;0;1;3536;6271;0;0
11471;2020-Mar-7 11:45:00;23;4288;0;1;9126;5861;1;0
11472;2020-Jul-1 10:00:00;14;7193;1;0;7036;7172;1;1
11473;2020-Aug-23 7:00:00;25;6101;0;0;6171;9992;0;1
11474;2020-Aug-4 17:15:00;63;9345;0;1;503;4771;0;1
11475;2019-Sep-9 6:15:00;18;5322;1;1;11834;7482;1;0
11476;2020-May-30 12:45:00;98;6063;0;0;13447;9679;1;1
11477;2020-Mar-21 9:15:00;15;6058;0;0;1717;4056;0;0
11478;2019-Sep-21 19:00:00;70;4786;0;1;9636;6444;1;1
11479;2019-Sep-4 8:37:00;94;4559;0;1;12955;8040;0;0
11480;2020-Jun-19 15:30:00;45;5895;1;0;819;5027;1;1
11481;2019-Sep-25 13:15:00;7;4471;1;1;9090;5982;1;0
11482;2019-Oct-6 10:00:00;11;7214;0;0;2580;9486;0;0
11483;2020-Jun-11 1:30:00;42;6520;0;1;6749;4753;0;1
11484;2020-May-26 21:30:00;20;9283;1;1;2595;8885;0;1
11485;2020-Aug-20 19:45:00;33;9389;1;0;10290;6613;1;1
11486;2020-Jan-25 7:00:00;48;8957;0;1;2644;8450;0;0
11487;2020-Aug-21 16:15:00;28;5706;1;1;6148;5689;1;0
11488;2020-Mar-21 10:15:00;50;9584;0;0;3842;4865;1;0
11489;2020-Aug-13 12:30:00;67;6595;0;0;3444;4220;0;0
11490;2019-Jul-7 9:00:01;81;8724;0;0;9576;5494;1;1
11491;2019-Sep-2 13:45:00;59;8921;1;0;993;8349;0;0
11492;2020-May-3 4:00:00;73;9823;0;0;11989;6941;1;0
11493;2020-Apr-1 16:00:00;67;5423;0;1;9994;9602;0;1
11494;2020-Mar-17 9:15:00;81;5442;0;1;12392;7462;0;0
11495;2019-Sep-28 9:30:00;76;5743;0;0;1464;9069;1;1
11496;2020-Mar-9 6:00:00;90;6569;1;0;11095;5066;0;0
11497;2020-Jul-13 10:00:00;79;5916;0;1;5060;4626;0;1
11498;2020-Jul-2 7:45:00;88;5885;0;0;4159;4687;0;0
11499;2019-May-29 13:30:04;8;9039;1;1;12388;8826;1;1
11500;2019-Sep-25 11:30:01;72;8573;0;1;3611;9447;1;1
11501;2019-Nov-9 7:15:00;54;6952;1;1;5789;8297;1;1
11502;2019-Dec-12 8:45:00;61;6057;0;1;5463;4733;0;1
11503;2020-Aug-19 10:20:02;54;7879;0;0;13993;5407;0;1
11504;2019-Sep-3 19:01:05;54;5378;1;1;5729;5784;1;0
11505;2019-Nov-19 17:15:00;43;4123;1;1;9254;8329;1;0
11506;2020-Apr-6 7:45:00;72;9583;1;1;1083;9918;1;0
11507;2019-Jul-2 12:15:01;80;4733;1;1;1679;5703;0;1
11508;2020-Jul-30 8:30:00;100;7609;1;1;8821;7921;0;0
11509;2019-Dec-31 21:15:00;12;6887;0;1;7766;6612;1;1
11510;2020-Feb-16 14:00:00;75;5542;1;0;125;9390;1;1
11511;2019-Aug-6 15:30:00;100;6491;0;1;11987;5003;0;1
11512;2020-Mar-3 8:15:00;74;7595;1;0;5408;6507;1;0
11513;2020-Mar-21 11:15:00;12;4178;1;0;10097;4617;0;1
11514;2019-Dec-4 9:18:04;33;8494;0;1;791;8337;1;0
11515;2019-Sep-1 14:30:00;18;9156;0;0;10920;9718;0;1
11516;2019-Dec-30 8:00:00;46;9931;1;1;4057;7143;1;1
11517;2020-May-12 14:30:00;43;5066;1;1;5520;9822;0;1
11518;2019-Jul-30 6:30:00;49;8694;0;1;13013;8906;1;1
11519;2020-Mar-9 16:15:00;60;8145;1;1;4824;6760;1;1
11520;2019-Oct-19 14:30:00;23;9692;0;1;8055;4723;0;1
11521;2020-Apr-28 9:30:00;47;8863;1;1;1777;5528;1;0
11522;2020-Feb-2 5:00:00;28;7227;1;1;3504;8934;1;1
11523;2019-May-15 11:32:01;33;9695;0;1;11023;4481;0;0
11524;2019-Aug-24 7:00:00;8;7785;1;0;4213;6100;0;1
11525;2019-Nov-30 7:45:00;33;6787;1;0;9826;7652;0;0
11526;2019-Aug-7 15:45:00;4;7724;1;0;6200;4870;0;0
11527;2020-Jan-14 9:15:00;42;7399;1;0;10100;6665;1;0
11528;2019-Jul-29 12:00:00;60;9564;1;1;11972;7576;1;1
11529;2019-Sep-14 11:30:01;64;4555;0;1;14616;6960;1;0
11530;2019-Apr-7 15:31:02;30;4889;0;0;5511;6300;0;1
11531;2020-Feb-17 13:15:00;6;7328;1;1;8203;6644;1;1
11532;2020-Jul-25 7:15:00;81;4956;1;1;12425;6140;0;0
